TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,File output
0,2992,MsMpEng.exe,0x7ffa58040000,0x58000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2021-04-01 05:05:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa497d0000,0xf29000,mpengine.dll,C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{E130D67A-8CB8-40D6-A486-A31022B03FAA}\mpengine.dll,2021-04-01 05:05:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa56eb0000,0xc2000,dxgi.dll,C:\Windows\system32\dxgi.dll,2021-04-01 05:05:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4bae0000,0xd000,wofutil.dll,C:\Windows\system32\wofutil.dll,2021-04-01 05:05:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa580d0000,0x2f000,sspicli.dll,C:\Windows\SYSTEM32\sspicli.dll,2021-04-01 05:05:06.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa56f80000,0xc4000,Tdh.dll,C:\Windows\system32\Tdh.dll,2021-04-01 05:05:06.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa56e60000,0x4f000,mintdh.dll,C:\Windows\system32\mintdh.dll,2021-04-01 05:05:06.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa5a540000,0x14fa000,shell32.dll,C:\Windows\System32\shell32.dll,2021-04-01 05:05:06.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa596c0000,0xa8000,shcore.dll,C:\Windows\System32\shcore.dll,2021-04-01 05:05:06.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa58c00000,0x74b000,windows.storage.dll,C:\Windows\System32\windows.storage.dll,2021-04-01 05:05:06.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa58830000,0x17000,cryptsp.dll,C:\Windows\System32\cryptsp.dll,2021-04-01 05:05:06.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa57530000,0x33000,rsaenh.dll,C:\Windows\system32\rsaenh.dll,2021-04-01 05:05:07.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa57b70000,0xc000,CRYPTBASE.dll,C:\Windows\SYSTEM32\CRYPTBASE.dll,2021-04-01 05:05:07.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa59c70000,0x1d000,imagehlp.dll,C:\Windows\System32\imagehlp.dll,2021-04-01 05:05:07.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa53c90000,0x3c000,netprofm.dll,C:\Windows\System32\netprofm.dll,2021-04-01 05:06:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa50760000,0xc8000,taskschd.dll,C:\Windows\System32\taskschd.dll,2021-04-01 05:15:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4fb60000,0x3a000,XmlLite.dll,C:\Windows\System32\XmlLite.dll,2021-04-01 05:15:06.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4dc20000,0xc000,secur32.dll,C:\Windows\system32\secur32.dll,2021-04-01 05:48:16.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa44f00000,0x8000,amsiproxy.dll,C:\Windows\system32\amsiproxy.dll,2021-04-01 05:48:25.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa576c0000,0x3d000,iphlpapi.dll,C:\Windows\system32\iphlpapi.dll,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa5a530000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa52620000,0x16000,dhcpcsvc6.DLL,C:\Windows\SYSTEM32\dhcpcsvc6.DLL,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa525e0000,0x1c000,dhcpcsvc.DLL,C:\Windows\SYSTEM32\dhcpcsvc.DLL,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa57700000,0xc6000,DNSAPI.dll,C:\Windows\SYSTEM32\DNSAPI.dll,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4b0e0000,0x17000,netapi32.dll,C:\Windows\system32\netapi32.dll,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa577d0000,0xe000,NETUTILS.DLL,C:\Windows\system32\NETUTILS.DLL,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa510a0000,0x17000,WKSCLI.DLL,C:\Windows\system32\WKSCLI.DLL,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa525a0000,0x18000,SAMCLI.DLL,C:\Windows\system32\SAMCLI.DLL,2021-04-01 05:48:29.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4d2a0000,0x98000,webio.dll,C:\Windows\SYSTEM32\webio.dll,2021-04-01 05:48:30.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa579a0000,0x67000,mswsock.dll,C:\Windows\system32\mswsock.dll,2021-04-01 05:48:30.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa52b50000,0xb000,WINNSI.DLL,C:\Windows\SYSTEM32\WINNSI.DLL,2021-04-01 05:48:30.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa52ad0000,0x79000,fwpuclnt.dll,C:\Windows\System32\fwpuclnt.dll,2021-04-01 05:48:30.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4fdf0000,0xa000,rasadhlp.dll,C:\Windows\System32\rasadhlp.dll,2021-04-01 05:48:30.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa57100000,0x96000,FirewallAPI.dll,C:\Windows\System32\FirewallAPI.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa570a0000,0x2d000,fwbase.dll,C:\Windows\System32\fwbase.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4e0b0000,0x3f000,FWPolicyIOMgr.dll,C:\Windows\System32\FWPolicyIOMgr.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa522e0000,0x1e000,usoapi.dll,C:\Windows\System32\usoapi.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4c9e0000,0x11000,wbemprox.dll,C:\Windows\system32\wbem\wbemprox.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4e360000,0x85000,wbemcomn.dll,C:\Windows\SYSTEM32\wbemcomn.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4bac0000,0x14000,wbemsvc.dll,C:\Windows\system32\wbem\wbemsvc.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa42ee0000,0x64000,WinSATAPI.dll,C:\Windows\system32\WinSATAPI.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa45d80000,0x1a5000,gdiplus.dll,C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.17763.1697_none_0f6137a9add9509d\gdiplus.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa54640000,0x1a9000,PROPSYS.dll,C:\Windows\SYSTEM32\PROPSYS.dll,2021-04-02 01:20:04.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa45ac0000,0x1ed000,dbghelp.dll,C:\Windows\system32\dbghelp.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa47ac0000,0x2a000,dbgcore.DLL,C:\Windows\SYSTEM32\dbgcore.DLL,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa43c90000,0x2f000,DismCorePS.dll,C:\Windows\system32\Dism\DismCorePS.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa44830000,0x14000,LogProvider.dll,C:\Windows\system32\Dism\LogProvider.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa44380000,0x40000,WDSCORE.dll,C:\Windows\SYSTEM32\WDSCORE.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa44360000,0x12000,FolderProvider.dll,C:\Windows\system32\Dism\FolderProvider.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa42470000,0x8b000,FfuProvider.dll,C:\Windows\system32\Dism\FfuProvider.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa423d0000,0x93000,WimProvider.dll,C:\Windows\system32\Dism\WimProvider.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa42310000,0xbe000,WIMGAPI.DLL,C:\Windows\SYSTEM32\WIMGAPI.DLL,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa42280000,0x8b000,VHDProvider.dll,C:\Windows\system32\Dism\VHDProvider.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa42240000,0x37000,ImagingProvider.dll,C:\Windows\system32\Dism\ImagingProvider.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa434d0000,0x2a000,CompatProvider.dll,C:\Windows\system32\Dism\CompatProvider.dll,2021-04-02 01:20:09.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa48770000,0x18000,offreg.dll,C:\Windows\system32\offreg.dll,2021-04-02 04:27:39.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4bbf0000,0xf1000,fastprox.dll,C:\Windows\system32\wbem\fastprox.dll,2021-04-02 04:27:41.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa47b40000,0x15000,BitsProxy.dll,C:\Windows\System32\BitsProxy.dll,2021-04-02 04:27:48.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4e0f0000,0xd4000,AppXDeploymentClient.dll,C:\Windows\System32\AppXDeploymentClient.dll,2021-04-02 04:27:49.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4e000000,0xa6000,StateRepository.Core.dll,C:\Windows\System32\StateRepository.Core.dll,2021-04-02 04:27:49.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4e430000,0xe2000,Windows.ApplicationModel.dll,C:\Windows\System32\Windows.ApplicationModel.dll,2021-04-02 04:27:49.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa56840000,0x20c000,twinapi.appcore.dll,C:\Windows\System32\twinapi.appcore.dll,2021-04-02 04:27:49.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa56a50000,0x28000,RMCLIENT.dll,C:\Windows\System32\RMCLIENT.dll,2021-04-02 04:27:49.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa57f40000,0x29000,DEVOBJ.dll,C:\Windows\SYSTEM32\DEVOBJ.dll,2021-04-03 04:27:35.000000 ,Disabled
0,2992,MsMpEng.exe,0x7ffa4b1c0000,0xe000,Tbs.dll,C:\Windows\system32\Tbs.dll,2021-04-03 04:27:36.000000 ,Disabled
0,3036,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\system32\svchost.exe,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa59e90000,0x197000,user32.dll,C:\Windows\System32\user32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa59e60000,0x29000,GDI32.dll,C:\Windows\System32\GDI32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4caf0000,0x43000,wpnservice.dll,c:\windows\system32\wpnservice.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa57c00000,0x25000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa5a0d0000,0xa2000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4c770000,0x19c000,wpncore.dll,C:\Windows\System32\wpncore.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa596c0000,0xa8000,shcore.dll,C:\Windows\System32\shcore.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa581e0000,0x5d000,powrprof.dll,C:\Windows\System32\powrprof.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4c590000,0xc4000,winsqlite3.dll,C:\Windows\System32\winsqlite3.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa516b0000,0xf4000,WINHTTP.dll,C:\Windows\System32\WINHTTP.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa544e0000,0x151000,wintypes.dll,C:\Windows\SYSTEM32\wintypes.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa51410000,0x1d8000,urlmon.dll,C:\Windows\System32\urlmon.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58c00000,0x74b000,windows.storage.dll,C:\Windows\System32\windows.storage.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa5c090000,0x52000,shlwapi.dll,C:\Windows\System32\shlwapi.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4fb60000,0x3a000,XmlLite.dll,C:\Windows\System32\XmlLite.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa52820000,0x2a9000,iertutil.dll,C:\Windows\System32\iertutil.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa57b70000,0xc000,CRYPTBASE.DLL,C:\Windows\System32\CRYPTBASE.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4c070000,0x514000,cdp.dll,C:\Windows\System32\cdp.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa587e0000,0x4a000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa54640000,0x1a9000,PROPSYS.dll,C:\Windows\System32\PROPSYS.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4e860000,0xba000,dsreg.dll,C:\Windows\System32\dsreg.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa58830000,0x17000,cryptsp.dll,C:\Windows\System32\cryptsp.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa50640000,0x8a000,msvcp110_win.dll,C:\Windows\System32\msvcp110_win.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4fee0000,0x73f000,OneCoreUAPCommonProxyStub.dll,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4e9a0000,0x15000,usermgrcli.dll,C:\Windows\SYSTEM32\usermgrcli.dll,2021-04-01 05:48:25.000000 ,Disabled
0,3036,svchost.exe,0x7ffa4dfb0000,0x49000,usermgrproxy.dll,C:\Windows\System32\usermgrproxy.dll,2021-04-01 05:48:25.000000 ,Disabled
0,3112,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\System32\svchost.exe,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa59e90000,0x197000,user32.dll,C:\Windows\System32\user32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa59e60000,0x29000,GDI32.dll,C:\Windows\System32\GDI32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4bf70000,0xf7000,rasmans.dll,c:\windows\system32\rasmans.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa5a530000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa587e0000,0x4a000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa576c0000,0x3d000,IPHLPAPI.DLL,c:\windows\system32\IPHLPAPI.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa57c70000,0x26000,ncrypt.dll,c:\windows\system32\ncrypt.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa587b0000,0x26000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4d350000,0x15000,rtutils.dll,c:\windows\system32\rtutils.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4bf50000,0x17000,eappprxy.dll,c:\windows\system32\eappprxy.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4e0b0000,0x3f000,FWPolicyIOMgr.dll,c:\windows\system32\FWPolicyIOMgr.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa57100000,0x96000,FirewallAPI.dll,c:\windows\system32\FirewallAPI.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa57700000,0xc6000,DNSAPI.dll,c:\windows\system32\DNSAPI.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa5a060000,0x6d000,WS2_32.dll,C:\Windows\System32\WS2_32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa52ad0000,0x79000,fwpuclnt.dll,c:\windows\system32\fwpuclnt.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa52b50000,0xb000,WINNSI.DLL,c:\windows\system32\WINNSI.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa57c30000,0x3c000,NTASN1.dll,c:\windows\system32\NTASN1.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa570a0000,0x2d000,fwbase.dll,c:\windows\system32\fwbase.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa57c00000,0x25000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4b8c0000,0x43000,rastapi.DLL,C:\Windows\System32\rastapi.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa57f40000,0x29000,DEVOBJ.dll,C:\Windows\System32\DEVOBJ.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa580d0000,0x2f000,SspiCli.dll,c:\windows\system32\SspiCli.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4b860000,0x51000,rasppp.dll,C:\Windows\system32\rasppp.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa58830000,0x17000,CRYPTSP.dll,C:\Windows\System32\CRYPTSP.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa53d20000,0xa000,DSROLE.dll,C:\Windows\System32\DSROLE.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa577d0000,0xe000,netutils.dll,C:\Windows\System32\netutils.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa510a0000,0x17000,wkscli.dll,C:\Windows\System32\wkscli.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa525e0000,0x1c000,dhcpcsvc.DLL,C:\Windows\System32\dhcpcsvc.DLL,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4b760000,0xf1000,RASAPI32.dll,C:\Windows\System32\RASAPI32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4b720000,0x33000,rasman.dll,C:\Windows\System32\rasman.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4b6e0000,0x40000,eappcfg.dll,C:\Windows\System32\eappcfg.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4a700000,0xad000,vpnike.dll,C:\Windows\system32\vpnike.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4b670000,0x70000,rascustom.dll,C:\Windows\system32\rascustom.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa516b0000,0xf4000,WINHTTP.dll,C:\Windows\System32\WINHTTP.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4bee0000,0xd000,DMProcessXMLFiltered.dll,C:\Windows\System32\DMProcessXMLFiltered.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4b640000,0x29000,DMCmnUtils.dll,C:\Windows\System32\DMCmnUtils.dll,2021-04-01 05:05:04.000000 ,Disabled
0,3112,svchost.exe,0x7ffa4fb60000,0x3a000,XmlLite.dll,C:\Windows\System32\XmlLite.dll,2021-04-01 05:05:04.000000 ,Disabled
