TreeDepth,Offset,Order,PID,Start,State,Type,Name,Display,Binary
0,0x14b17be4790,549,1456,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,CDPUserSvc_a91f1,Connected Devices Platform User Service_a91f1,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
0,0x14b17be47a0,548,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,cbdhsvc_a91f1,Clipboard User Service_a91f1,N/A
0,0x14b17a4ad90,547,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,CaptureService_a91f1,CaptureService_a91f1,N/A
0,0x14b17a3d590,546,N/A,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,xenvif,xenvif,\Driver\xenvif
0,0x14b17a27890,545,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,xenvbd,xenvbd,\Driver\xenvbd
0,0x14b17a27590,544,N/A,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,xennet,xennet,\Driver\xennet
0,0x14b17a27090,543,N/A,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,xeniface,xeniface,\Driver\xeniface
0,0x14b17a27390,542,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,xenfilt,xenfilt,\Driver\xenfilt
0,0x14b17a25f90,541,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,xenbus,xenbus,\Driver\xenbus
0,0x14b17a26290,540,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WUDFRd,WUDFRd,N/A
0,0x14b17a27190,539,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WudfPf,WudfPf,N/A
0,0x14b17a26c90,538,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,wuauserv,Windows Update,N/A
0,0x14b17a34370,537,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,WSearch,Windows Search,N/A
0,0x14b17a34ed0,536,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,ws2ifsl,ws2ifsl,N/A
0,0x14b17a26190,535,N/A,SERVICE_AUTO_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,WpnUserService,Windows Push Notifications User Service,N/A
0,0x14b17a363f0,534,3036,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WpnService,Windows Push Notifications System Service,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a33190,533,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WpdUpFltr,WpdUpFltr,N/A
0,0x14b17a27290,532,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WPDBusEnum,Portable Device Enumerator Service,N/A
0,0x14b17a356f0,531,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_FILE_SYSTEM_DRIVER,Wof,Wof,\FileSystem\Wof
0,0x14b17a26d90,530,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,WMPNetworkSvc,Windows Media Player Network Sharing Service,N/A
0,0x14b17a33330,529,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,wmiApSrv,WMI Performance Adapter,N/A
0,0x14b17a35f10,528,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WmiAcpi,WmiAcpi,N/A
0,0x14b17a26a90,527,6484,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,wlidsvc,Microsoft Account Sign-in Assistant,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a353b0,526,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,wisvc,Windows Insider Service,N/A
0,0x14b17a22530,525,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WinVerbs,WinVerbs,N/A
0,0x14b17a26f90,524,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WINUSB,WINUSB,N/A
0,0x14b17a27490,523,2964,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WinRM,Windows Remote Management (WS-Management),C:\Windows\System32\svchost.exe -k NetworkService -p
0,0x14b17a21eb0,522,N/A,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,WinQuic,WinQuic,\Driver\WinQuic
0,0x14b17a25e90,521,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WinNat,WinNat,N/A
0,0x14b17a26b90,520,2396,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,Winmgmt,Windows Management Instrumentation,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a23710,519,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WinMad,WinMad,N/A
0,0x14b17a26090,518,6828,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WinHttpAutoProxySvc,WinHTTP Web Proxy Auto-Discovery Service,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
0,0x14b17a22ef0,517,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,WindowsTrustedRTProxy,WindowsTrustedRTProxy,\Driver\WindowsTrustedRTProxy
0,0x14b17a26890,516,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,WindowsTrustedRT,WindowsTrustedRT,\Driver\WindowsTrustedRT
0,0x14b17a26990,515,2992,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS,WinDefend,Windows Defender Antivirus Service,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2102.4-0\MsMpEng.exe"""
0,0x14b17a22d50,514,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_FILE_SYSTEM_DRIVER,WIMMount,WIMMount,N/A
0,0x14b17a17d30,513,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,WiaRpc,Still Image Acquisition Events,N/A
0,0x14b17a21b70,512,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,WFPLWFS,WFPLWFS,\Driver\WFPLWFS
0,0x14b17a17c30,511,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,WerSvc,Windows Error Reporting Service,N/A
0,0x14b17a22390,510,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,wercplsupport,Problem Reports and Solutions Control Panel Support,N/A
0,0x14b17a22050,509,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,WEPHOSTSVC,Windows Encryption Provider Host Service,N/A
0,0x14b17a23090,508,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,Wecsvc,Windows Event Collector,N/A
0,0x14b17a22bb0,507,3904,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS,WdNisSvc,Windows Defender Antivirus Network Inspection Service,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2102.4-0\NisSrv.exe"""
0,0x14b17a233d0,506,N/A,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,WdNisDrv,Windows Defender Antivirus Network Inspection System Driver,\Driver\WdNisDrv
0,0x14b17a17b30,505,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WdmCompanionFilter,WdmCompanionFilter,N/A
0,0x14b17a19a30,504,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WdiSystemHost,Diagnostic System Host,N/A
0,0x14b17a221f0,503,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,WdiServiceHost,Diagnostic Service Host,N/A
0,0x14b17a23570,502,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_FILE_SYSTEM_DRIVER,WdFilter,WdFilter,\FileSystem\WdFilter
0,0x14b17a19830,501,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,Wdf01000,Wdf01000,\Driver\Wdf01000
0,0x14b17a17a30,500,N/A,SERVICE_BOOT_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WdBoot,WdBoot,N/A
0,0x14b17a17930,499,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_FILE_SYSTEM_DRIVER,wcnfs,wcnfs,N/A
0,0x14b17a19730,498,1924,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS,Wcmsvc,Windows Connection Manager,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
0,0x14b17a226d0,497,N/A,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_FILE_SYSTEM_DRIVER,wcifs,wcifs,\FileSystem\wcifs
0,0x14b17a19630,496,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,WbioSrvc,Windows Biometric Service,N/A
0,0x14b17a22870,495,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,WarpJITSvc,WarpJITSvc,N/A
0,0x14b17a219d0,494,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,wanarpv6,wanarpv6,N/A
0,0x14b17a1b130,493,N/A,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,wanarp,wanarp,\Driver\wanarp
0,0x14b17a19530,492,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,WalletService,WalletService,N/A
0,0x14b17a21d10,491,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,WacomPen,WacomPen,N/A
0,0x14b17a19430,490,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WaaSMedicSvc,Windows Update Medic Service,N/A
0,0x14b17a23230,489,1180,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,W32Time,Windows Time,C:\Windows\system32\svchost.exe -k LocalService
0,0x14b17a22a10,488,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,vxn,vxn,N/A
0,0x14b17a19930,487,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,vwifibus,vwifibus,N/A
0,0x14b17a1b030,486,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,VSTXRAID,VSTXRAID,N/A
0,0x14b17a1ad30,485,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,VSS,Volume Shadow Copy,N/A
0,0x14b17a1b840,484,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,vsmraid,vsmraid,N/A
0,0x14b17a1a430,483,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,vpci,vpci,N/A
0,0x14b17a17830,482,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,volume,volume,\Driver\volume
0,0x14b17a1a030,481,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,volsnap,volsnap,\Driver\volsnap
0,0x14b17a19d30,480,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,volmgrx,volmgrx,\Driver\volmgrx
0,0x14b17a1a330,479,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,volmgr,volmgr,\Driver\volmgr
0,0x14b17a1af30,478,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,vmicvss,Hyper-V Volume Shadow Copy Requestor,N/A
0,0x14b17a1d3e0,477,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,vmicvmsession,Hyper-V PowerShell Direct Service,N/A
0,0x14b17a1cf00,476,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,vmictimesync,Hyper-V Time Synchronization Service,N/A
0,0x14b17a1cd60,475,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,vmicshutdown,Hyper-V Guest Shutdown Service,N/A
0,0x14b17a1cbc0,474,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,vmicrdv,Hyper-V Remote Desktop Virtualization Service,N/A
0,0x14b17a1ca20,473,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,vmickvpexchange,Hyper-V Data Exchange Service,N/A
0,0x14b17a1d240,472,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,vmicheartbeat,Hyper-V Heartbeat Service,N/A
0,0x14b17a1bd20,471,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,vmicguestinterface,Hyper-V Guest Service Interface,N/A
0,0x14b17a1bec0,470,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,vmgid,vmgid,N/A
0,0x14b17a1ab30,469,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,VMBusHID,VMBusHID,N/A
0,0x14b17a1a730,468,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,vmbus,vmbus,N/A
0,0x14b17a18e30,467,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,vhf,vhf,N/A
0,0x14b17a1b530,466,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,vhdmp,vhdmp,N/A
0,0x14b17a19130,465,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,VerifierExt,VerifierExt,N/A
0,0x14b17a1aa30,464,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,vds,Virtual Disk,N/A
0,0x14b17a1d0a0,463,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,vdrvroot,vdrvroot,\Driver\vdrvroot
0,0x14b17a18c30,462,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,VaultSvc,Credential Manager,N/A
0,0x14b17a1c200,461,1524,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,UsoSvc,Update Orchestrator Service,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a1b9e0,460,2336,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,UserManager,User Manager,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a1c3a0,459,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,UserDataSvc,User Data Access,N/A
0,0x14b17a1c540,458,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,USBXHCI,USBXHCI,N/A
0,0x14b17a1a230,457,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,usbuhci,usbuhci,N/A
0,0x14b17a1a630,456,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,USBSTOR,USBSTOR,N/A
0,0x14b17a1a930,455,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,usbser,usbser,N/A
0,0x14b17a1b630,454,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,usbprint,usbprint,N/A
0,0x14b17a19e30,453,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,usbohci,usbohci,N/A
0,0x14b17a19b30,452,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,USBHUB3,USBHUB3,N/A
0,0x14b17a18b30,451,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,usbhub,usbhub,N/A
0,0x14b17a1b330,450,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,usbehci,usbehci,N/A
0,0x14b17a18530,449,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,usbccgp,usbccgp,N/A
0,0x14b17a1a530,448,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UrsSynopsys,UrsSynopsys,N/A
0,0x14b17a18a30,447,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UrsCx01000,UrsCx01000,N/A
0,0x14b17a1ac30,446,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UrsChipidea,UrsChipidea,N/A
0,0x14b17a1b230,445,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,upnphost,UPnP Device Host,N/A
0,0x14b17a1c6e0,444,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,UnistoreSvc,User Data Storage,N/A
0,0x14b17a1c880,443,2004,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,UmRdpService,Remote Desktop Services UserMode Port Redirector,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b17a1bb80,442,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UmPass,UmPass,N/A
0,0x14b17a19030,441,N/A,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,umbus,umbus,\Driver\umbus
0,0x14b17a1a130,440,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,ufxsynopsys,ufxsynopsys,N/A
0,0x14b17a18830,439,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UfxChipidea,UfxChipidea,N/A
0,0x14b17a19330,438,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,Ufx01000,Ufx01000,N/A
0,0x14b17a1b430,437,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,UevAgentService,User Experience Virtualization Service,N/A
0,0x14b17a1d580,436,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_FILE_SYSTEM_DRIVER,UevAgentDriver,UevAgentDriver,N/A
0,0x14b17a18430,435,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UEFI,UEFI,N/A
0,0x14b17a17f30,434,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_FILE_SYSTEM_DRIVER,udfs,udfs,N/A
0,0x14b17a1ae30,433,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UdeCx,UdeCx,N/A
0,0x14b17a1a830,432,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,Ucx01000,Ucx01000,N/A
0,0x14b17a18730,431,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UcmUcsiCx0101,UcmUcsiCx0101,N/A
0,0x14b17a18330,430,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UcmUcsiAcpiClient,UcmUcsiAcpiClient,N/A
0,0x14b17a19f30,429,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UcmUcsi,UcmUcsi,N/A
0,0x14b17a18930,428,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UcmTcpciCx0101,UcmTcpciCx0101,N/A
0,0x14b17a18f30,427,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UcmCx0101,UcmCx0101,N/A
0,0x14b17a18130,426,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,UASPStor,UASPStor,N/A
0,0x14b17a18230,425,4012,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,UALSVC,User Access Logging Service,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b17a1c060,424,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,tzautoupdate,Auto Time Zone Updater,N/A
0,0x14b17a0f370,423,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,tunnel,tunnel,N/A
0,0x14b17a19230,422,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,tsusbhub,tsusbhub,N/A
0,0x14b17a18630,421,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,TsUsbGD,TsUsbGD,N/A
0,0x14b17a18d30,420,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,TsUsbFlt,TsUsbFlt,N/A
0,0x14b17a18030,419,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,TrustedInstaller,Windows Modules Installer,N/A
0,0x14b17a0f1d0,418,2956,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TrkWks,Distributed Link Tracking Client,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b17a10f10,417,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,TPM,TPM,N/A
0,0x14b17a19c30,416,1688,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TokenBroker,Web Account Manager,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a10d70,415,1192,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TimeBrokerSvc,Time Broker,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
0,0x14b17a10890,414,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,TieringEngineService,Storage Tiers Management,N/A
0,0x14b17a106f0,413,1712,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,Themes,Themes,C:\Windows\System32\svchost.exe -k netsvcs -p
0,0x14b17a10550,412,1092,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TermService,Remote Desktop Services,C:\Windows\System32\svchost.exe -k termsvcs
0,0x14b17a10070,411,N/A,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,terminpt,terminpt,\Driver\terminpt
0,0x14b17a17e30,410,N/A,SERVICE_SYSTEM_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,tdx,tdx,\Driver\tdx
0,0x14b17a0d370,409,N/A,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,tcpipreg,tcpipreg,\Driver\tcpipreg
0,0x14b17a0d470,408,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,Tcpip6,Tcpip6,N/A
0,0x14b17a0d070,407,N/A,SERVICE_BOOT_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,Tcpip,Tcpip,\Driver\Tcpip
0,0x14b17a0be70,406,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,tapisrv,Telephony,N/A
0,0x14b17a0fed0,405,4128,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TabletInputService,Touch Keyboard and Handwriting Panel Service,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b17a0fd30,404,928,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_SHARE_PROCESS,SystemEventsBroker,System Events Broker,C:\Windows\system32\svchost.exe -k DcomLaunch -p
0,0x14b17a0fb90,403,2896,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,SysMain,SysMain,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b17a0f510,402,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,Synth3dVsc,Synth3dVsc,N/A
0,0x14b17a0dc70,401,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,swprv,Microsoft Software Shadow Copy Provider,N/A
0,0x14b17a0f9f0,400,N/A,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_KERNEL_DRIVER,swenum,swenum,\Driver\swenum
0,0x14b17a0d170,399,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,svsvc,Spot Verifier,N/A
0,0x14b17a0f850,398,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,storvsc,storvsc,N/A
0,0x14b17a0db70,397,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_KERNEL_DRIVER,storufs,storufs,N/A
