TreeDepth,Pid,Process,Base,InLoad,InInit,InMem,MappedPath
0,2032,svchost.exe,0x7ffa4e9c0000,True,True,True,\Windows\System32\ProximityService.dll
0,2032,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,2032,svchost.exe,0x7ffa4e960000,True,True,True,\Windows\System32\ProximityCommonPal.dll
0,2032,svchost.exe,0x7ffa4e940000,True,True,True,\Windows\System32\ProximityServicePal.dll
0,2032,svchost.exe,0x7ffa4e970000,True,True,True,\Windows\System32\ProximityCommon.dll
0,2032,svchost.exe,0x7ffa55da0000,True,True,True,\Windows\System32\wtsapi32.dll
0,2032,svchost.exe,0x7ffa4f4d0000,True,True,True,\Windows\System32\shsvcs.dll
0,2032,svchost.exe,0x7ffa4fee0000,True,True,True,\Windows\System32\OneCoreUAPCommonProxyStub.dll
0,2032,svchost.exe,0x7ffa570a0000,True,True,True,\Windows\System32\fwbase.dll
0,2032,svchost.exe,0x7ffa57100000,True,True,True,\Windows\System32\FirewallAPI.dll
0,2032,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,2032,svchost.exe,0x7ffa579a0000,True,True,True,\Windows\System32\mswsock.dll
0,2032,svchost.exe,0x7ffa57700000,True,True,True,\Windows\System32\dnsapi.dll
0,2032,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,2032,svchost.exe,0x7ffa58040000,True,True,True,\Windows\System32\winsta.dll
0,2032,svchost.exe,0x7ffa57f40000,True,True,True,\Windows\System32\devobj.dll
0,2032,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,2032,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,2032,svchost.exe,0x7ffa581e0000,True,True,True,\Windows\System32\powrprof.dll
0,2032,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,2032,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,2032,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,2032,svchost.exe,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,2032,svchost.exe,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,2032,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,2032,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,2032,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,2032,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,2032,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,2032,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,2032,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,2032,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,2032,svchost.exe,0x7ffa5a060000,True,True,True,\Windows\System32\ws2_32.dll
0,2032,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,2032,svchost.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,2032,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,2032,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,2032,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,2032,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,1260,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,1260,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,1260,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,1260,svchost.exe,0x7ffa50640000,True,True,True,\Windows\System32\msvcp110_win.dll
0,1260,svchost.exe,0x7ffa4f2f0000,True,True,True,\Windows\System32\FntCache.dll
0,1260,svchost.exe,0x7ffa506d0000,True,True,True,\Windows\System32\policymanager.dll
0,1260,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,1260,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,1260,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,1260,svchost.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,1260,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,1260,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,1260,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,1260,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,1260,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,1260,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,1260,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,1260,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,1260,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,1260,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,1260,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,1260,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,1260,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,1260,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,1260,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,1260,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,2092,svchost.exe,0x21bb7310000,False,False,False,\Windows\System32\en-US\wldap32.dll.mui
0,2092,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,2092,svchost.exe,0x7ffa577d0000,True,True,True,\Windows\System32\netutils.dll
0,2092,svchost.exe,0x7ffa4fb40000,True,True,True,\Windows\System32\dsparse.dll
0,2092,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,2092,svchost.exe,0x7ffa4ea20000,True,True,True,\Windows\System32\wkssvc.dll
0,2092,svchost.exe,0x7ffa4e860000,True,True,True,\Windows\System32\dsreg.dll
0,2092,svchost.exe,0x7ffa52b50000,True,True,True,\Windows\System32\winnsi.dll
0,2092,svchost.exe,0x7ffa50760000,True,True,True,\Windows\System32\taskschd.dll
0,2092,svchost.exe,0x7ffa50640000,True,True,True,\Windows\System32\msvcp110_win.dll
0,2092,svchost.exe,0x7ffa4fdf0000,True,True,True,\Windows\System32\rasadhlp.dll
0,2092,svchost.exe,0x7ffa50830000,True,True,True,\Windows\System32\netjoin.dll
0,2092,svchost.exe,0x7ffa52ad0000,True,True,True,\Windows\System32\FWPUCLNT.DLL
0,2092,svchost.exe,0x7ffa53d20000,True,True,True,\Windows\System32\dsrole.dll
0,2092,svchost.exe,0x7ffa576c0000,True,True,True,\Windows\System32\IPHLPAPI.DLL
0,2092,svchost.exe,0x7ffa57700000,True,True,True,\Windows\System32\dnsapi.dll
0,2092,svchost.exe,0x7ffa580a0000,True,True,True,\Windows\System32\userenv.dll
0,2092,svchost.exe,0x7ffa57bb0000,True,True,True,\Windows\System32\joinutil.dll
0,2092,svchost.exe,0x7ffa579a0000,True,True,True,\Windows\System32\mswsock.dll
0,2092,svchost.exe,0x7ffa577e0000,True,True,True,\Windows\System32\logoncli.dll
0,2092,svchost.exe,0x7ffa57b70000,True,True,True,\Windows\System32\cryptbase.dll
0,2092,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,2092,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,2092,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,2092,svchost.exe,0x7ffa580d0000,True,True,True,\Windows\System32\sspicli.dll
0,2092,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,2092,svchost.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,2092,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,2092,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,2092,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,2092,svchost.exe,0x7ffa58830000,True,True,True,\Windows\System32\cryptsp.dll
0,2092,svchost.exe,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,2092,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,2092,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,2092,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,2092,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,2092,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,2092,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,2092,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,2092,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,2092,svchost.exe,0x7ffa59c90000,True,True,True,\Windows\System32\Wldap32.dll
0,2092,svchost.exe,0x7ffa5a060000,True,True,True,\Windows\System32\ws2_32.dll
0,2092,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,2092,svchost.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,2092,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,2092,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,2092,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,2092,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,2336,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,2336,svchost.exe,0x7ffa544e0000,True,True,True,\Windows\System32\WinTypes.dll
0,2336,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,2336,svchost.exe,0x7ffa4e0f0000,True,True,True,\Windows\System32\AppXDeploymentClient.dll
0,2336,svchost.exe,0x7ffa4e000000,True,True,True,\Windows\System32\StateRepository.Core.dll
0,2336,svchost.exe,0x7ffa4dfb0000,True,True,True,\Windows\System32\UserMgrProxy.dll
0,2336,svchost.exe,0x7ffa4e720000,True,True,True,\Windows\System32\usermgr.dll
0,2336,svchost.exe,0x7ffa580d0000,True,True,True,\Windows\System32\sspicli.dll
0,2336,svchost.exe,0x7ffa577e0000,True,True,True,\Windows\System32\logoncli.dll
0,2336,svchost.exe,0x7ffa55da0000,True,True,True,\Windows\System32\wtsapi32.dll
0,2336,svchost.exe,0x7ffa58040000,True,True,True,\Windows\System32\winsta.dll
0,2336,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,2336,svchost.exe,0x7ffa580a0000,True,True,True,\Windows\System32\userenv.dll
0,2336,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,2336,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,2336,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,2336,svchost.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,2336,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,2336,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,2336,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,2336,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,2336,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,2336,svchost.exe,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,2336,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,2336,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,2336,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,2336,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,2336,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,2336,svchost.exe,0x7ffa596c0000,True,True,True,\Windows\System32\SHCore.dll
0,2336,svchost.exe,0x7ffa59c90000,True,True,True,\Windows\System32\Wldap32.dll
0,2336,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,2336,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,2336,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,2336,svchost.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,2336,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,2336,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,2336,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,2352,svchost.exe,0x20737cf0000,False,False,False,\Windows\System32\en-US\certprop.dll.mui
0,2352,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,2352,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,2352,svchost.exe,0x7ffa4e570000,True,True,True,\Windows\System32\wmsgapi.dll
0,2352,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,2352,svchost.exe,0x7ffa4e520000,True,True,True,\Windows\System32\WinSCard.dll
0,2352,svchost.exe,0x7ffa3b3e0000,True,True,True,\Windows\System32\cryptngc.dll
0,2352,svchost.exe,0x7ffa55da0000,True,True,True,\Windows\System32\wtsapi32.dll
0,2352,svchost.exe,0x7ffa4e690000,True,True,True,\Windows\System32\certprop.dll
0,2352,svchost.exe,0x7ffa580d0000,True,True,True,\Windows\System32\sspicli.dll
0,2352,svchost.exe,0x7ffa57f40000,True,True,True,\Windows\System32\devobj.dll
0,2352,svchost.exe,0x7ffa57c70000,True,True,True,\Windows\System32\ncrypt.dll
0,2352,svchost.exe,0x7ffa57c30000,True,True,True,\Windows\System32\ntasn1.dll
0,2352,svchost.exe,0x7ffa58040000,True,True,True,\Windows\System32\winsta.dll
0,2352,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,2352,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,2352,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,2352,svchost.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,2352,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,2352,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,2352,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,2352,svchost.exe,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,2352,svchost.exe,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,2352,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,2352,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,2352,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,2352,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,2352,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,2352,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,2352,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,2352,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,2352,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,2352,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,2352,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,2352,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,2396,svchost.exe,0x28865860000,False,False,False,\Windows\System32\en-US\vsstrace.dll.mui
0,2396,svchost.exe,0x28866f50000,False,False,False,\Windows\System32\en-US\KernelBase.dll.mui
0,2396,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,2396,svchost.exe,0x7ffa4e3f0000,True,True,True,\Windows\System32\wbem\WMIsvc.dll
0,2396,svchost.exe,0x7ffa4bbf0000,True,True,True,\Windows\System32\wbem\fastprox.dll
0,2396,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,2396,svchost.exe,0x7ffa4b4a0000,True,True,True,\Windows\System32\wbem\WmiPrvSD.dll
0,2396,svchost.exe,0x7ffa4b220000,True,True,True,\Windows\System32\wbem\wbemess.dll
0,2396,svchost.exe,0x7ffa4b480000,True,True,True,\Windows\System32\ncobjapi.dll
0,2396,svchost.exe,0x7ffa4bac0000,True,True,True,\Windows\System32\wbem\wbemsvc.dll
0,2396,svchost.exe,0x7ffa4b910000,True,True,True,\Windows\System32\wbem\repdrvfs.dll
0,2396,svchost.exe,0x7ffa4bb70000,True,True,True,\Windows\System32\wbem\esscli.dll
0,2396,svchost.exe,0x7ffa4ca80000,True,True,True,\Windows\System32\samlib.dll
0,2396,svchost.exe,0x7ffa4bcf0000,True,True,True,\Windows\System32\wbem\wbemcore.dll
0,2396,svchost.exe,0x7ffa4bf00000,True,True,True,\Windows\System32\wbem\wmiutils.dll
0,2396,svchost.exe,0x7ffa4cbd0000,True,True,True,\Windows\System32\vssapi.dll
0,2396,svchost.exe,0x7ffa4cba0000,True,True,True,\Windows\System32\vsstrace.dll
0,2396,svchost.exe,0x7ffa4e360000,True,True,True,\Windows\System32\wbemcomn.dll
0,2396,svchost.exe,0x7ffa4dca0000,True,True,True,\Windows\System32\wbem\NCProv.dll
0,2396,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,2396,svchost.exe,0x7ffa57310000,True,True,True,\Windows\System32\authz.dll
0,2396,svchost.exe,0x7ffa525a0000,True,True,True,\Windows\System32\samcli.dll
0,2396,svchost.exe,0x7ffa510c0000,True,True,True,\Windows\System32\wmiclnt.dll
0,2396,svchost.exe,0x7ffa54640000,True,True,True,\Windows\System32\propsys.dll
0,2396,svchost.exe,0x7ffa577d0000,True,True,True,\Windows\System32\netutils.dll
0,2396,svchost.exe,0x7ffa57b70000,True,True,True,\Windows\System32\cryptbase.dll
0,2396,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,2396,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,2396,svchost.exe,0x7ffa580d0000,True,True,True,\Windows\System32\sspicli.dll
0,2396,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,2396,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,2396,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,2396,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,2396,svchost.exe,0x7ffa58830000,True,True,True,\Windows\System32\cryptsp.dll
0,2396,svchost.exe,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,2396,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,2396,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,2396,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,2396,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,2396,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,2396,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,2396,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,2396,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,2396,svchost.exe,0x7ffa596c0000,True,True,True,\Windows\System32\SHCore.dll
0,2396,svchost.exe,0x7ffa5a060000,True,True,True,\Windows\System32\ws2_32.dll
0,2396,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,2396,svchost.exe,0x7ffa5a0d0000,True,True,True,\Windows\System32\clbcatq.dll
0,2396,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,2396,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,2396,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,2396,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,2456,svchost.exe,0x17a2d820000,False,False,False,\Windows\System32\en-US\crypt32.dll.mui
0,2456,svchost.exe,0x17a2d830000,False,False,False,\Windows\System32\en-US\mswsock.dll.mui
0,2456,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,2456,svchost.exe,0x7ffa57c00000,True,True,True,\Windows\System32\wldp.dll
0,2456,svchost.exe,0x7ffa56830000,True,True,True,\Windows\System32\sysntfy.dll
0,2456,svchost.exe,0x7ffa4e2e0000,True,True,True,\Windows\System32\SessEnv.dll
0,2456,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,2456,svchost.exe,0x7ffa4e1d0000,True,True,True,\Windows\System32\version.dll
0,2456,svchost.exe,0x7ffa4dcc0000,True,True,True,\Windows\System32\ntdsapi.dll
0,2456,svchost.exe,0x7ffa4e1e0000,True,True,True,\Windows\System32\DismApi.dll
0,2456,svchost.exe,0x7ffa525a0000,True,True,True,\Windows\System32\samcli.dll
0,2456,svchost.exe,0x7ffa4fdf0000,True,True,True,\Windows\System32\rasadhlp.dll
0,2456,svchost.exe,0x7ffa4fb40000,True,True,True,\Windows\System32\dsparse.dll
0,2456,svchost.exe,0x7ffa53d20000,True,True,True,\Windows\System32\dsrole.dll
0,2456,svchost.exe,0x7ffa52ad0000,True,True,True,\Windows\System32\FWPUCLNT.DLL
0,2456,svchost.exe,0x7ffa577d0000,True,True,True,\Windows\System32\netutils.dll
0,2456,svchost.exe,0x7ffa57530000,True,True,True,\Windows\System32\rsaenh.dll
0,2456,svchost.exe,0x7ffa572a0000,True,True,True,\Windows\System32\scecli.dll
0,2456,svchost.exe,0x7ffa57700000,True,True,True,\Windows\System32\dnsapi.dll
0,2456,svchost.exe,0x7ffa576c0000,True,True,True,\Windows\System32\IPHLPAPI.DLL
0,2456,svchost.exe,0x7ffa579a0000,True,True,True,\Windows\System32\mswsock.dll
0,2456,svchost.exe,0x7ffa577e0000,True,True,True,\Windows\System32\logoncli.dll
0,2456,svchost.exe,0x7ffa57a60000,True,True,True,\Windows\System32\kerberos.dll
0,2456,svchost.exe,0x7ffa57a10000,True,True,True,\Windows\System32\cryptdll.dll
0,2456,svchost.exe,0x7ffa57b70000,True,True,True,\Windows\System32\cryptbase.dll
0,2456,svchost.exe,0x7ffa581c0000,True,True,True,\Windows\System32\kernel.appcore.dll
0,2456,svchost.exe,0x7ffa580a0000,True,True,True,\Windows\System32\userenv.dll
0,2456,svchost.exe,0x7ffa57f40000,True,True,True,\Windows\System32\devobj.dll
0,2456,svchost.exe,0x7ffa57c70000,True,True,True,\Windows\System32\ncrypt.dll
0,2456,svchost.exe,0x7ffa57c30000,True,True,True,\Windows\System32\ntasn1.dll
0,2456,svchost.exe,0x7ffa57f90000,True,True,True,\Windows\System32\dpapi.dll
0,2456,svchost.exe,0x7ffa581a0000,True,True,True,\Windows\System32\msasn1.dll
0,2456,svchost.exe,0x7ffa580d0000,True,True,True,\Windows\System32\sspicli.dll
0,2456,svchost.exe,0x7ffa58270000,True,True,True,\Windows\System32\gdi32full.dll
0,2456,svchost.exe,0x7ffa58240000,True,True,True,\Windows\System32\profapi.dll
0,2456,svchost.exe,0x7ffa581e0000,True,True,True,\Windows\System32\powrprof.dll
0,2456,svchost.exe,0x7ffa58410000,True,True,True,\Windows\System32\KernelBase.dll
0,2456,svchost.exe,0x7ffa59e60000,True,True,True,\Windows\System32\gdi32.dll
0,2456,svchost.exe,0x7ffa58c00000,True,True,True,\Windows\System32\windows.storage.dll
0,2456,svchost.exe,0x7ffa58870000,True,True,True,\Windows\System32\msvcp_win.dll
0,2456,svchost.exe,0x7ffa58830000,True,True,True,\Windows\System32\cryptsp.dll
0,2456,svchost.exe,0x7ffa587e0000,True,True,True,\Windows\System32\cfgmgr32.dll
0,2456,svchost.exe,0x7ffa587b0000,True,True,True,\Windows\System32\bcrypt.dll
0,2456,svchost.exe,0x7ffa58850000,True,True,True,\Windows\System32\win32u.dll
0,2456,svchost.exe,0x7ffa58970000,True,True,True,\Windows\System32\crypt32.dll
0,2456,svchost.exe,0x7ffa58910000,True,True,True,\Windows\System32\wintrust.dll
0,2456,svchost.exe,0x7ffa595a0000,True,True,True,\Windows\System32\rpcrt4.dll
0,2456,svchost.exe,0x7ffa593d0000,True,True,True,\Windows\System32\msvcrt.dll
0,2456,svchost.exe,0x7ffa59350000,True,True,True,\Windows\System32\bcryptprimitives.dll
0,2456,svchost.exe,0x7ffa59470000,True,True,True,\Windows\System32\advapi32.dll
0,2456,svchost.exe,0x7ffa596c0000,True,True,True,\Windows\System32\SHCore.dll
0,2456,svchost.exe,0x7ffa5a540000,True,True,True,\Windows\System32\shell32.dll
0,2456,svchost.exe,0x7ffa5a180000,True,True,True,\Windows\System32\kernel32.dll
0,2456,svchost.exe,0x7ffa59e90000,True,True,True,\Windows\System32\user32.dll
0,2456,svchost.exe,0x7ffa5a060000,True,True,True,\Windows\System32\ws2_32.dll
0,2456,svchost.exe,0x7ffa5a2a0000,True,True,True,\Windows\System32\ole32.dll
0,2456,svchost.exe,0x7ffa5bcc0000,True,True,True,N/A
0,2456,svchost.exe,0x7ffa5ba40000,True,True,True,\Windows\System32\oleaut32.dll
0,2456,svchost.exe,0x7ffa5c090000,True,True,True,\Windows\System32\shlwapi.dll
0,2456,svchost.exe,0x7ffa5bff0000,True,True,True,N/A
0,2456,svchost.exe,0x7ffa5c1a0000,True,True,True,\Windows\System32\ntdll.dll
0,2560,svchost.exe,0x26ebb240000,False,False,False,\Windows\System32\en-US\iphlpsvc.dll.mui
0,2560,svchost.exe,0x7ffa586b0000,True,True,True,\Windows\System32\ucrtbase.dll
0,2560,svchost.exe,0x7ffa52ad0000,True,True,True,\Windows\System32\FWPUCLNT.DLL
0,2560,svchost.exe,0x7ffa4ded0000,True,True,True,\Windows\System32\iphlpsvc.dll
0,2560,svchost.exe,0x7ffa4bbf0000,True,True,True,\Windows\System32\wbem\fastprox.dll
0,2560,svchost.exe,0x7ff73e470000,True,False,True,\Windows\System32\svchost.exe
0,2560,svchost.exe,0x7ffa4bac0000,True,True,True,\Windows\System32\wbem\wbemsvc.dll
0,2560,svchost.exe,0x7ffa4ca30000,True,True,True,\Windows\System32\HNetCfgClient.dll
0,2560,svchost.exe,0x7ffa4c9e0000,True,True,True,\Windows\System32\wbem\wbemprox.dll
